,id,game_id,team_id,home_away,points,winner,line_scores
248,2280,400869034,2634,away,17,False,"[14, 3, 0, 0]"
249,2279,400869034,238,home,35,True,"[7, 14, 7, 7]"
250,2328,400869035,57,away,24,True,"[7, 7, 7, 3]"
251,2327,400869035,61,home,10,False,"[3, 7, 0, 0]"
252,2330,400869036,2,away,40,True,"[10, 10, 7, 13]"
253,2329,400869036,145,home,29,False,"[13, 9, 7, 0]"
254,2364,400869037,2535,away,41,False,"[13, 7, 13, 8]"
255,2363,400869037,344,home,56,True,"[21, 7, 21, 7]"
256,2338,400869038,96,away,35,True,"[7, 14, 7, 7]"
257,2337,400869038,142,home,21,False,"[0, 7, 0, 14]"
258,2333,400869039,2579,home,24,True,"[7, 7, 3, 7]"
259,2334,400869039,2633,away,21,False,"[7, 0, 7, 7]"
260,2321,400869040,245,home,52,True,"[14, 10, 21, 7]"
261,2322,400869040,166,away,10,False,"[0, 3, 0, 7]"
262,2437,400869041,8,home,31,True,"[14, 7, 0, 10]"
263,2438,400869041,57,away,10,False,"[7, 0, 0, 3]"
264,2436,400869042,238,away,16,False,"[3, 10, 0, 3]"
265,2435,400869042,2,home,23,True,"[7, 3, 10, 3]"
266,2511,400869043,96,home,24,False,"[7, 7, 7, 3]"
267,2512,400869043,61,away,27,True,"[7, 6, 3, 11]"
268,2420,400869044,333,away,10,True,"[0, 0, 0, 10]"
269,2419,400869044,99,home,0,False,"[0, 0, 0, 0]"
270,2460,400869045,290,away,27,False,"[14, 7, 3, 3]"
271,2459,400869045,145,home,37,True,"[3, 28, 3, 3]"
272,2425,400869046,344,home,35,True,"[14, 14, 0, 7]"
273,2426,400869046,245,away,28,False,"[7, 7, 0, 14]"
274,2490,400869047,142,away,21,False,"[0, 14, 7, 0]"
275,2489,400869047,2579,home,31,True,"[7, 14, 7, 3]"
276,2491,400869048,2633,home,55,True,"[21, 17, 7, 10]"
277,2492,400869048,2635,away,0,False,"[0, 0, 0, 0]"
278,2537,400869049,333,home,51,True,"[10, 20, 14, 7]"
279,2538,400869049,344,away,3,False,"[0, 0, 3, 0]"
280,2574,400869050,99,away,38,True,"[7, 14, 7, 10]"
281,2573,400869050,8,home,10,False,"[0, 7, 3, 0]"
282,2575,400869051,57,home,20,True,"[7, 7, 6, 0]"
283,2576,400869051,2579,away,7,False,"[0, 0, 0, 7]"
284,2554,400869052,2,away,7,False,"[7, 0, 0, 0]"
285,2553,400869052,61,home,13,True,"[0, 0, 7, 6]"
286,2605,400869053,142,home,26,True,"[6, 13, 0, 7]"
287,2606,400869053,238,away,17,False,"[0, 10, 7, 0]"
288,2578,400869054,96,away,36,False,"[10, 3, 3, 20]"
289,2577,400869054,2633,home,49,True,"[14, 7, 14, 14]"
290,2552,400869055,145,away,29,True,"[3, 3, 0, 23]"
291,2551,400869055,245,home,28,False,"[7, 14, 0, 7]"
292,2656,400869056,236,away,3,False,"[3, 0, 0, 0]"
293,2655,400869056,333,home,31,True,"[0, 14, 7, 10]"
